FISCAL YEAR,AGENCY,CLASSIFICATION,SALARY (ANNUAL) ,FULL/PART TIME,SERVICE TYPE,AGENCY #
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL LIEUTENANT,80785,FULL TIME,MANAGEMENT SERVICE,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL LIEUTENANT,80785,FULL TIME,MANAGEMENT SERVICE,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL LIEUTENANT,80785,FULL TIME,MANAGEMENT SERVICE,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL LIEUTENANT,80785,FULL TIME,MANAGEMENT SERVICE,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL LIEUTENANT,80785,FULL TIME,MANAGEMENT SERVICE,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL LIEUTENANT,80785,FULL TIME,MANAGEMENT SERVICE,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL LIEUTENANT,80785,FULL TIME,MANAGEMENT SERVICE,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL LIEUTENANT,80785,FULL TIME,MANAGEMENT SERVICE,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL LIEUTENANT,80785,FULL TIME,MANAGEMENT SERVICE,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL LIEUTENANT,80785,FULL TIME,MANAGEMENT SERVICE,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL LIEUTENANT,80785,FULL TIME,MANAGEMENT SERVICE,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL LIEUTENANT,80785,FULL TIME,MANAGEMENT SERVICE,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL LIEUTENANT,80785,FULL TIME,MANAGEMENT SERVICE,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL LIEUTENANT,81547,FULL TIME,MANAGEMENT SERVICE,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL LIEUTENANT,82309,FULL TIME,MANAGEMENT SERVICE,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL LIEUTENANT,84595,FULL TIME,MANAGEMENT SERVICE,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL LIEUTENANT,84595,FULL TIME,MANAGEMENT SERVICE,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL LIEUTENANT,84595,FULL TIME,MANAGEMENT SERVICE,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,40116,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,41319,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42000,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42122,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42122,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42122,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42122,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,42122,FULL TIME,REPRESENTED,29100
